TailNumber,Origin,Destination,TravelDate,TotalFlightTime,Revenue,FirstName,LastName,Passport
S2869,MCO,IAH,17-04-2021,7,316.28,Heather,Singh,S-26384273
S2869,DFW,MIA,19-08-2021,6,190.56,Jay,Singh,P-64549526
N2252,JFK,PHX,27-06-2021,6,328.55,Mary,Singh,A-69169562
O2378,ATL,IAH,01-05-2021,5,50.56,Mary,Singh,A-69169562
S2869,DEN,IAH,04-04-2021,1,399.14,Heather,Singh,S-26384273
Y2161,JFK,MSP,26-02-2021,8,234.38,Russell,Constantine,H-44102824
C2990,MCO,MIA,12-12-2020,5,337.79,Heather,Singh,S-26384273
O2378,JFK,PHL,16-11-2020,10,244.04,Mary,Singh,A-69169562
T2366,DFW,MSP,16-03-2021,7,238.89,Phil,Hawkins,R-68106487
C2386,DFW,MIA,02-10-2021,10,280.21,Billy,Kohli,J-42970426
R2852,LAS,MSP,09-03-2021,1,253.11,Phil,Hawkins,R-68106487
O2378,LAX,EWR,11-12-2020,8,272.11,Robert,Banner,U-49850866
C2386,ATL,MSP,31-10-2020,10,126.93,Phil,Hawkins,R-68106487
C2750,LAX,IAH,03-03-2021,3,388,Jay,Singh,P-64549526
Y2161,LAX,DTW,08-01-2021,4,246.76,Mary,Singh,A-69169562
C2990,SFO,MIA,23-11-2020,4,370.24,Russell,Constantine,H-44102824
O2378,LAX,DTW,01-11-2020,8,337.97,Robert,Banner,U-49850866
P2752,JFK,IAH,26-11-2020,1,432.6,Billy,Kohli,J-42970426
H3059,SEA,CLT,11-10-2020,7,441.37,Billy,Kohli,J-42970426
Y2161,DFW,MSP,20-05-2021,5,380.35,Billy,Kohli,J-42970426
C2896,MCO,MIA,09-11-2020,9,293.27,Mary,Singh,A-69169562
P2752,DFW,IAH,11-07-2021,10,291.04,Mary,Singh,A-69169562
H3059,ORD,MSP,22-12-2020,3,477.25,Phil,Hawkins,R-68106487
C2896,ORD,MIA,03-04-2021,5,484,Robert,Banner,U-49850866
N2252,DEN,PHX,09-08-2021,3,220.86,Heather,Singh,S-26384273
R2852,DFW,IAH,19-11-2020,9,199.79,Russell,Constantine,H-44102824
G2971,ATL,CLT,11-11-2020,10,345.42,Mary,Singh,A-69169562
N2252,DEN,MSP,24-05-2021,4,130.51,Phil,Singh,D-61495909
C2750,DFW,PHL,13-02-2021,4,205.59,Phil,Singh,D-61495909
S2869,ORD,PHX,06-02-2021,5,356.3,Mary,Singh,A-69169562
O2349,SEA,PHX,26-03-2021,2,147.45,Phil,Hawkins,R-68106487
A2975,SEA,FLL,30-08-2021,7,447.84,Mary,Singh,A-69169562
C2888,LAX,EWR,29-07-2021,2,275.63,Jay,Singh,P-64549526
T2366,ATL,FLL,05-08-2021,2,196.88,Jay,Singh,P-64549526
A2975,DEN,CLT,03-11-2020,3,176.62,Jay,Singh,P-64549526
F2838,SFO,CLT,04-02-2021,1,349.78,Robert,Banner,U-49850866
R2852,ATL,BOS,22-12-2020,1,437.18,Phil,Singh,D-61495909
C2386,LAX,PHX,10-02-2021,5,308.68,Phil,Hawkins,R-68106487
F2838,LAX,MIA,11-06-2021,9,55.74,Billy,Kohli,J-42970426
Y2161,SFO,PHX,11-03-2021,6,170.17,Phil,Hawkins,R-68106487
C2386,DEN,MIA,02-05-2021,9,181.38,Russell,Constantine,H-44102824
O2349,DFW,PHL,08-01-2021,8,329.1,Heather,Singh,S-26384273
T2335,LAS,CLT,20-12-2020,8,478.05,Billy,Kohli,J-42970426
C2386,SEA,IAH,04-07-2021,7,492.12,Mary,Singh,A-69169562
A2975,SEA,CLT,08-08-2021,5,135.83,Phil,Singh,D-61495909
O2378,DEN,MIA,24-04-2021,7,386.37,Heather,Singh,S-26384273
H3059,SFO,MSP,23-07-2021,10,480.63,Phil,Hawkins,R-68106487
H3059,ORD,BOS,06-09-2021,5,497.7,Robert,Banner,U-49850866
J2465,MCO,PHL,23-11-2020,8,56.13,Phil,Hawkins,R-68106487
A2975,SEA,PHL,01-08-2021,2,429.3,Jay,Singh,P-64549526
S2869,LAS,BOS,09-10-2020,8,150.95,Billy,Kohli,J-42970426
C2386,SFO,MSP,19-04-2021,3,205.35,Phil,Singh,D-61495909
Z2357,SFO,MIA,05-05-2021,10,110.14,Heather,Singh,S-26384273
Y2161,SFO,PHL,30-06-2021,7,478.17,Phil,Singh,D-61495909
F2838,ATL,PHL,08-12-2020,7,101.29,Heather,Singh,S-26384273
A2975,DFW,PHL,12-10-2020,7,193.83,Heather,Singh,S-26384273
F2838,SEA,PHX,13-01-2021,10,50.94,Phil,Hawkins,R-68106487
F2838,ORD,MIA,08-05-2021,7,148.74,Phil,Singh,D-61495909
P2752,JFK,EWR,25-10-2020,8,118.67,Jay,Singh,P-64549526
N2252,LAX,MIA,09-05-2021,2,335.16,Mary,Singh,A-69169562
C2750,SEA,MSP,16-08-2021,8,497.6,Mary,Singh,A-69169562
C2896,LAX,CLT,19-11-2020,5,203.74,Billy,Kohli,J-42970426
Y2161,LAS,PHX,10-10-2020,7,339.97,Mary,Singh,A-69169562
F2838,SEA,PHX,30-06-2021,8,253.72,Mary,Singh,A-69169562
Y2161,SFO,EWR,16-02-2021,10,289.08,Mary,Singh,A-69169562
C2750,ATL,PHX,22-08-2021,2,154.74,Billy,Kohli,J-42970426
T2366,SFO,PHX,29-12-2020,3,103.21,Russell,Constantine,H-44102824
R2852,ATL,FLL,28-10-2020,2,158.38,Mary,Singh,A-69169562
F2838,ORD,CLT,13-06-2021,4,367.15,Phil,Hawkins,R-68106487
C2386,SEA,PHL,12-06-2021,6,314.72,Phil,Hawkins,R-68106487
C2750,MCO,MIA,10-07-2021,8,423.51,Jay,Singh,P-64549526
F2838,MCO,EWR,09-01-2021,2,135.06,Mary,Singh,A-69169562
H3059,ORD,FLL,29-12-2020,6,177.86,Billy,Kohli,J-42970426
J2465,ATL,FLL,23-07-2021,2,148.54,Heather,Singh,S-26384273
T2335,DEN,BOS,16-03-2021,4,474.14,Heather,Singh,S-26384273
O2378,LAX,FLL,01-06-2021,6,301.4,Phil,Singh,D-61495909
A2975,SEA,CLT,14-02-2021,8,71.54,Mary,Singh,A-69169562
C2888,LAX,IAH,16-06-2021,4,63.02,Phil,Hawkins,R-68106487
C2990,JFK,FLL,11-07-2021,6,323.01,Phil,Singh,D-61495909
J2465,LAX,MIA,10-04-2021,10,246.03,Robert,Banner,U-49850866
T2335,JFK,FLL,30-04-2021,10,151.35,Russell,Constantine,H-44102824
Y2161,JFK,PHL,26-09-2021,1,217.91,Phil,Hawkins,R-68106487
H3059,LAS,CLT,21-02-2021,7,137.57,Heather,Singh,S-26384273
C2990,LAX,CLT,29-12-2020,10,151.66,Billy,Kohli,J-42970426
O2378,SFO,BOS,07-04-2021,6,112.51,Billy,Kohli,J-42970426
G2971,SEA,FLL,23-11-2020,1,264.06,Phil,Hawkins,R-68106487
T2335,ORD,CLT,14-08-2021,1,384.71,Russell,Constantine,H-44102824
R2852,LAX,MIA,02-04-2021,3,358.19,Jay,Singh,P-64549526
P2752,JFK,CLT,28-01-2021,10,246.74,Mary,Singh,A-69169562
C2990,MCO,FLL,01-04-2021,10,179.33,Billy,Kohli,J-42970426
G2971,ATL,PHL,22-09-2021,4,457.38,Mary,Singh,A-69169562
N2252,DFW,CLT,16-05-2021,2,302.39,Heather,Singh,S-26384273
J2465,ATL,BOS,16-08-2021,6,404.28,Jay,Singh,P-64549526
T2366,SFO,PHL,07-11-2020,9,180.46,Mary,Singh,A-69169562
C2386,LAS,PHL,28-07-2021,2,81.72,Jay,Singh,P-64549526
Y2161,ATL,PHX,04-04-2021,8,197.34,Billy,Kohli,J-42970426
Y2161,ATL,IAH,12-11-2020,6,436.13,Heather,Singh,S-26384273
G2971,DEN,BOS,09-10-2020,5,492.3,Billy,Kohli,J-42970426
F2838,SFO,DTW,04-08-2021,10,77.01,Robert,Banner,U-49850866
C2386,LAS,MIA,23-01-2021,10,463.38,Jay,Singh,P-64549526
C2896,LAS,EWR,15-02-2021,5,410.07,Russell,Constantine,H-44102824
O2378,SEA,PHL,15-08-2021,5,86.55,Mary,Singh,A-69169562
G2971,LAX,PHX,03-04-2021,9,209.01,Jay,Singh,P-64549526
J2465,ATL,PHL,02-09-2021,2,193.7,Heather,Singh,S-26384273
O2378,ATL,CLT,09-12-2020,8,494.33,Billy,Kohli,J-42970426
C2990,LAX,FLL,27-01-2021,10,475.15,Robert,Banner,U-49850866
T2366,ORD,IAH,25-08-2021,3,91.68,Mary,Singh,A-69169562
S2869,DFW,MIA,18-11-2020,7,76.99,Mary,Singh,A-69169562
J2465,SEA,CLT,21-10-2020,10,480.49,Heather,Singh,S-26384273
H3059,JFK,EWR,26-02-2021,6,241.23,Phil,Hawkins,R-68106487
N2252,DFW,MIA,21-06-2021,7,285.68,Heather,Singh,S-26384273
A2975,DFW,PHX,12-01-2021,2,119.99,Phil,Singh,D-61495909
C2888,ATL,PHL,15-11-2020,6,468.07,Phil,Singh,D-61495909
C2888,ATL,MSP,24-04-2021,10,408.19,Mary,Singh,A-69169562
Y2161,ATL,PHX,18-07-2021,1,451.38,Phil,Singh,D-61495909
T2366,ORD,IAH,28-12-2020,5,148.86,Robert,Banner,U-49850866
S2869,DFW,PHX,17-05-2021,9,481.05,Russell,Constantine,H-44102824
A2975,LAX,PHX,29-06-2021,6,319.16,Billy,Kohli,J-42970426
Y2161,LAS,MIA,14-12-2020,6,124.06,Phil,Singh,D-61495909
Y2161,LAX,CLT,24-02-2021,1,407.16,Billy,Kohli,J-42970426
O2378,ATL,PHL,07-11-2020,3,105,Robert,Banner,U-49850866
P2752,LAS,FLL,24-04-2021,2,73.79,Billy,Kohli,J-42970426
Y2161,DEN,MIA,23-03-2021,2,80.29,Mary,Singh,A-69169562
F2838,DEN,BOS,27-08-2021,3,184.15,Jay,Singh,P-64549526
C2990,ORD,IAH,30-12-2020,8,277.27,Mary,Singh,A-69169562
R2852,MCO,CLT,19-04-2021,3,331.96,Robert,Banner,U-49850866
Y2161,SEA,FLL,29-09-2021,3,82.12,Billy,Kohli,J-42970426
O2378,ATL,IAH,16-01-2021,2,140.8,Heather,Singh,S-26384273
N2252,LAX,BOS,02-11-2020,4,498.09,Phil,Singh,D-61495909
T2335,SEA,PHX,20-09-2021,5,457.38,Heather,Singh,S-26384273
N2252,ORD,PHX,04-05-2021,8,498.32,Jay,Singh,P-64549526
J2465,MCO,PHX,16-09-2021,7,392.67,Robert,Banner,U-49850866
C2386,JFK,EWR,09-06-2021,7,323.82,Robert,Banner,U-49850866
T2335,LAX,BOS,03-02-2021,3,355.52,Phil,Singh,D-61495909
C2896,MCO,BOS,02-12-2020,7,423.8,Jay,Singh,P-64549526
C2896,ATL,IAH,10-01-2021,7,125.39,Robert,Banner,U-49850866
A2975,SFO,FLL,02-08-2021,4,210.73,Phil,Hawkins,R-68106487
S2869,MCO,BOS,10-04-2021,10,77.22,Phil,Singh,D-61495909
J2465,SEA,PHX,28-05-2021,7,218.26,Billy,Kohli,J-42970426
C2750,LAS,PHL,04-05-2021,7,230.36,Phil,Hawkins,R-68106487
N2252,DEN,FLL,11-02-2021,2,420.83,Mary,Singh,A-69169562
T2335,ORD,MSP,06-01-2021,1,64.8,Mary,Singh,A-69169562
S2869,JFK,PHL,23-09-2021,3,239.28,Phil,Singh,D-61495909
C2750,DFW,DTW,11-11-2020,2,354.88,Phil,Hawkins,R-68106487
Y2161,MCO,BOS,11-01-2021,7,84.39,Phil,Singh,D-61495909
F2838,SFO,FLL,04-11-2020,1,283.99,Mary,Singh,A-69169562
Z2357,LAX,FLL,17-03-2021,7,483.59,Phil,Hawkins,R-68106487
C2750,MCO,MSP,22-03-2021,10,277.65,Phil,Hawkins,R-68106487
Y2161,DEN,PHX,18-12-2020,1,479.5,Phil,Singh,D-61495909
S2869,JFK,CLT,05-03-2021,5,465.83,Heather,Singh,S-26384273
O2378,ORD,CLT,07-07-2021,3,135.52,Heather,Singh,S-26384273
S2869,LAS,PHL,26-08-2021,10,440.37,Robert,Banner,U-49850866
H3059,SEA,PHX,18-02-2021,6,231.1,Russell,Constantine,H-44102824
C2888,SEA,PHX,18-08-2021,8,137.15,Robert,Banner,U-49850866
C2896,MCO,CLT,28-10-2020,2,499.05,Robert,Banner,U-49850866
C2750,SFO,CLT,02-06-2021,10,117.37,Heather,Singh,S-26384273
P2752,ORD,MSP,01-04-2021,10,133.02,Russell,Constantine,H-44102824
P2752,SEA,BOS,17-08-2021,9,129.07,Phil,Singh,D-61495909
Z2357,ORD,CLT,17-09-2021,10,349.92,Billy,Kohli,J-42970426
P2752,MCO,MSP,03-11-2020,5,211.18,Mary,Singh,A-69169562
S2869,SFO,MSP,30-09-2021,3,172.01,Phil,Hawkins,R-68106487
R2852,DEN,MSP,11-05-2021,5,257.26,Heather,Singh,S-26384273
C2750,DFW,DTW,08-01-2021,2,67.23,Jay,Singh,P-64549526
J2465,SEA,FLL,29-10-2020,10,301.1,Jay,Singh,P-64549526
C2990,SEA,BOS,09-01-2021,6,334.56,Phil,Hawkins,R-68106487
T2366,ATL,FLL,15-07-2021,1,206.04,Phil,Hawkins,R-68106487
N2252,DEN,FLL,28-08-2021,6,114.95,Robert,Banner,U-49850866
P2752,LAX,BOS,26-08-2021,2,168.8,Robert,Banner,U-49850866
F2838,DEN,MIA,25-09-2021,6,338.27,Mary,Singh,A-69169562
G2971,SEA,MSP,02-07-2021,9,169.45,Heather,Singh,S-26384273
C2750,SFO,DTW,11-11-2020,8,267.94,Russell,Constantine,H-44102824
R2852,SFO,MIA,15-05-2021,1,238.88,Russell,Constantine,H-44102824
C2750,MCO,MSP,21-01-2021,2,220.1,Robert,Banner,U-49850866
C2750,DEN,MSP,02-11-2020,6,482.94,Russell,Constantine,H-44102824
Z2357,ORD,PHX,04-10-2021,10,378.92,Mary,Singh,A-69169562
J2465,SFO,CLT,23-09-2021,6,276.63,Phil,Singh,D-61495909
C2990,ATL,CLT,26-08-2021,10,275.26,Russell,Constantine,H-44102824
F2838,DFW,PHL,13-10-2020,7,437.76,Robert,Banner,U-49850866
R2852,DEN,DTW,21-10-2020,2,205.14,Russell,Constantine,H-44102824
N2252,DEN,PHL,17-11-2020,7,74.18,Heather,Singh,S-26384273
N2252,MCO,FLL,06-11-2020,9,354.69,Mary,Singh,A-69169562
O2349,LAS,MIA,05-09-2021,1,330.47,Mary,Singh,A-69169562
A2975,LAS,MSP,21-10-2020,8,88.7,Mary,Singh,A-69169562
G2971,LAX,MIA,09-07-2021,3,472.32,Mary,Singh,A-69169562
T2335,LAX,BOS,10-07-2021,6,76.49,Heather,Singh,S-26384273
C2990,SFO,MSP,14-03-2021,3,111.2,Russell,Constantine,H-44102824
T2366,MCO,MSP,28-02-2021,10,213.89,Mary,Singh,A-69169562
C2990,JFK,DTW,22-08-2021,7,71.52,Robert,Banner,U-49850866
C2750,SEA,EWR,06-07-2021,4,133.54,Billy,Kohli,J-42970426
Z2357,DEN,BOS,17-06-2021,7,248.05,Billy,Kohli,J-42970426
C2386,LAX,CLT,18-08-2021,4,210.66,Phil,Hawkins,R-68106487
C2990,ATL,MSP,11-01-2021,3,83.54,Phil,Hawkins,R-68106487
C2896,DFW,DTW,15-02-2021,7,105.85,Mary,Singh,A-69169562
F2838,MCO,EWR,23-08-2021,10,106.11,Jay,Singh,P-64549526
C2750,ORD,MIA,26-12-2020,9,320.97,Robert,Banner,U-49850866
Z2357,MCO,CLT,01-06-2021,1,448.8,Billy,Kohli,J-42970426
A2975,LAX,EWR,08-11-2020,7,288.61,Billy,Kohli,J-42970426
C2750,JFK,DTW,29-08-2021,10,187.94,Jay,Singh,P-64549526
C2386,DFW,DTW,25-02-2021,7,135.76,Phil,Singh,D-61495909
C2750,LAS,FLL,15-04-2021,1,493.86,Billy,Kohli,J-42970426
N2252,DEN,DTW,08-10-2020,10,127.46,Phil,Hawkins,R-68106487
C2386,ATL,IAH,20-08-2021,4,328.72,Phil,Hawkins,R-68106487
C2896,ORD,CLT,16-11-2020,1,171.94,Phil,Hawkins,R-68106487
N2252,DFW,IAH,29-05-2021,1,130.35,Phil,Singh,D-61495909
Z2357,DEN,PHX,27-04-2021,10,67.05,Robert,Banner,U-49850866
C2896,MCO,CLT,16-10-2020,10,372.52,Heather,Singh,S-26384273
F2838,LAS,MIA,23-07-2021,1,185.03,Billy,Kohli,J-42970426
O2378,DEN,DTW,29-09-2021,9,193.97,Mary,Singh,A-69169562
C2888,ATL,EWR,30-09-2021,8,303.94,Phil,Hawkins,R-68106487
A2975,MCO,IAH,11-06-2021,6,324.88,Robert,Banner,U-49850866
C2888,ORD,BOS,09-10-2020,7,214.9,Russell,Constantine,H-44102824
Z2357,DFW,DTW,22-09-2021,8,381.17,Robert,Banner,U-49850866
A2975,SEA,CLT,09-10-2020,7,339.61,Jay,Singh,P-64549526
F2838,LAX,CLT,24-08-2021,3,294.73,Billy,Kohli,J-42970426
O2349,DEN,EWR,28-03-2021,8,255.27,Mary,Singh,A-69169562
S2869,SEA,PHL,30-11-2020,2,288.88,Phil,Singh,D-61495909
T2366,SEA,MSP,14-04-2021,1,94.59,Jay,Singh,P-64549526
T2366,ORD,DTW,03-07-2021,8,221.86,Billy,Kohli,J-42970426
C2990,SFO,MIA,26-02-2021,7,448.43,Robert,Banner,U-49850866
S2869,MCO,PHX,04-03-2021,5,377.08,Heather,Singh,S-26384273
Z2357,SFO,MIA,17-04-2021,9,486.46,Phil,Singh,D-61495909
O2349,SFO,MIA,19-10-2020,8,451.65,Robert,Banner,U-49850866
T2335,DFW,CLT,14-06-2021,8,160.2,Mary,Singh,A-69169562
N2252,SFO,PHL,19-11-2020,2,139.06,Robert,Banner,U-49850866
T2335,LAS,PHL,17-12-2020,4,79.06,Phil,Hawkins,R-68106487
O2349,LAS,EWR,18-10-2020,7,418.4,Robert,Banner,U-49850866
C2386,LAS,EWR,13-07-2021,9,448.25,Robert,Banner,U-49850866
Y2161,DEN,PHL,11-02-2021,4,359.84,Phil,Singh,D-61495909
G2971,ATL,PHL,18-06-2021,9,304.9,Billy,Kohli,J-42970426
C2896,ATL,PHL,03-05-2021,1,358.43,Heather,Singh,S-26384273
C2386,ORD,MIA,06-11-2020,6,174.71,Russell,Constantine,H-44102824
T2366,SEA,MIA,02-08-2021,2,329.22,Phil,Hawkins,R-68106487
O2349,SEA,FLL,04-01-2021,5,280.58,Heather,Singh,S-26384273
C2896,LAX,BOS,08-07-2021,2,150.55,Phil,Singh,D-61495909
O2378,LAS,CLT,17-12-2020,3,91.14,Heather,Singh,S-26384273
N2252,DFW,FLL,03-10-2021,1,282.16,Mary,Singh,A-69169562
C2386,DFW,PHL,14-11-2020,7,479.47,Phil,Singh,D-61495909
T2335,SEA,CLT,10-08-2021,10,261.44,Billy,Kohli,J-42970426
C2888,DFW,MIA,03-06-2021,1,168.74,Jay,Singh,P-64549526
G2971,DFW,IAH,24-12-2020,9,319.25,Robert,Banner,U-49850866
T2335,ORD,MSP,26-07-2021,8,292.64,Jay,Singh,P-64549526
Y2161,LAS,PHX,06-02-2021,9,99.85,Phil,Singh,D-61495909
P2752,MCO,IAH,09-05-2021,4,60.44,Mary,Singh,A-69169562
O2349,DEN,IAH,20-12-2020,4,152.61,Heather,Singh,S-26384273
Z2357,SFO,IAH,21-12-2020,4,305.19,Jay,Singh,P-64549526
F2838,SFO,PHL,02-11-2020,9,329.83,Heather,Singh,S-26384273
H3059,ATL,MIA,11-06-2021,5,494.78,Jay,Singh,P-64549526
S2869,LAX,DTW,27-12-2020,2,97.79,Jay,Singh,P-64549526
C2750,LAS,CLT,08-05-2021,7,111.75,Heather,Singh,S-26384273
C2386,SFO,DTW,29-11-2020,10,53.12,Phil,Singh,D-61495909
P2752,SEA,FLL,16-03-2021,4,121.05,Phil,Hawkins,R-68106487
R2852,MCO,FLL,08-10-2020,4,439.87,Russell,Constantine,H-44102824
F2838,SEA,FLL,19-01-2021,6,472.49,Phil,Hawkins,R-68106487
H3059,ORD,DTW,18-12-2020,7,293.86,Heather,Singh,S-26384273
N2252,DEN,IAH,03-12-2020,7,381.21,Russell,Constantine,H-44102824
P2752,JFK,CLT,25-04-2021,7,319.91,Mary,Singh,A-69169562
O2378,MCO,CLT,03-03-2021,1,498.28,Phil,Singh,D-61495909
C2386,JFK,PHL,02-05-2021,10,145.09,Russell,Constantine,H-44102824
C2386,SFO,IAH,28-07-2021,8,198.41,Russell,Constantine,H-44102824
N2252,MCO,PHL,24-09-2021,10,297.98,Phil,Hawkins,R-68106487
H3059,ATL,CLT,07-08-2021,9,301.73,Phil,Hawkins,R-68106487
N2252,JFK,MSP,04-01-2021,5,335.21,Billy,Kohli,J-42970426
N2252,SEA,CLT,11-05-2021,6,233.48,Phil,Singh,D-61495909
O2378,LAS,MIA,30-10-2020,5,437.66,Phil,Singh,D-61495909
A2975,LAX,DTW,20-01-2021,1,237.32,Mary,Singh,A-69169562
P2752,ORD,BOS,02-12-2020,6,312.67,Mary,Singh,A-69169562
T2366,SEA,BOS,08-06-2021,7,308.22,Heather,Singh,S-26384273
S2869,JFK,CLT,04-06-2021,2,140.55,Phil,Singh,D-61495909
C2386,SEA,IAH,09-06-2021,6,116.82,Heather,Singh,S-26384273
C2990,DFW,CLT,23-05-2021,6,337.89,Robert,Banner,U-49850866
T2366,LAS,CLT,10-11-2020,6,288.5,Phil,Singh,D-61495909
N2252,DFW,MSP,11-05-2021,4,118.52,Robert,Banner,U-49850866
P2752,DFW,PHL,27-11-2020,10,375.8,Billy,Kohli,J-42970426
R2852,SFO,PHL,08-10-2020,1,387.4,Phil,Singh,D-61495909
J2465,MCO,MIA,14-01-2021,10,158.52,Phil,Singh,D-61495909
C2888,JFK,BOS,03-07-2021,7,147.21,Heather,Singh,S-26384273
C2386,MCO,CLT,09-10-2020,9,79.71,Heather,Singh,S-26384273
G2971,ORD,MIA,19-05-2021,4,119.48,Heather,Singh,S-26384273
T2335,ORD,DTW,22-06-2021,10,320.96,Phil,Hawkins,R-68106487
C2386,LAS,FLL,05-06-2021,1,499.54,Jay,Singh,P-64549526
C2896,JFK,MSP,28-01-2021,6,366.12,Robert,Banner,U-49850866
F2838,LAS,PHL,28-03-2021,5,447.13,Russell,Constantine,H-44102824
Z2357,LAX,PHX,29-04-2021,7,200.82,Robert,Banner,U-49850866
C2386,MCO,BOS,28-01-2021,6,407.88,Billy,Kohli,J-42970426
J2465,DFW,DTW,04-09-2021,9,397.85,Heather,Singh,S-26384273
Y2161,ORD,PHX,21-04-2021,3,325.15,Heather,Singh,S-26384273
N2252,ATL,FLL,04-04-2021,2,378.59,Billy,Kohli,J-42970426
C2896,MCO,CLT,27-09-2021,7,51.8,Russell,Constantine,H-44102824
C2386,SFO,MIA,29-09-2021,3,437.16,Billy,Kohli,J-42970426
P2752,ATL,MSP,12-05-2021,10,153.35,Phil,Singh,D-61495909
C2990,DFW,IAH,13-01-2021,9,111.04,Robert,Banner,U-49850866
G2971,DEN,PHX,22-01-2021,2,166.01,Jay,Singh,P-64549526
A2975,SEA,PHL,27-01-2021,5,61.08,Billy,Kohli,J-42970426
T2335,SEA,DTW,23-10-2020,6,259.02,Billy,Kohli,J-42970426
P2752,MCO,MSP,16-08-2021,6,246.39,Mary,Singh,A-69169562
J2465,SFO,PHL,15-09-2021,8,328.55,Heather,Singh,S-26384273
H3059,DEN,PHL,28-03-2021,7,376.41,Mary,Singh,A-69169562
P2752,JFK,FLL,14-11-2020,4,136.97,Russell,Constantine,H-44102824
P2752,DEN,MIA,20-03-2021,2,54.93,Robert,Banner,U-49850866
T2335,SFO,IAH,03-01-2021,4,433.7,Russell,Constantine,H-44102824
F2838,SFO,IAH,04-03-2021,4,203.19,Mary,Singh,A-69169562
Y2161,SEA,MSP,08-12-2020,4,471.85,Phil,Hawkins,R-68106487
J2465,DFW,IAH,28-04-2021,9,168.29,Phil,Singh,D-61495909
C2888,JFK,DTW,04-01-2021,2,314.9,Russell,Constantine,H-44102824
C2888,ATL,DTW,04-05-2021,4,322.87,Robert,Banner,U-49850866
O2378,JFK,MIA,14-03-2021,5,373.53,Russell,Constantine,H-44102824
J2465,LAS,FLL,05-02-2021,6,133.98,Russell,Constantine,H-44102824
C2990,ORD,EWR,04-07-2021,5,181.91,Robert,Banner,U-49850866
Y2161,MCO,BOS,21-04-2021,4,363.07,Billy,Kohli,J-42970426
H3059,DFW,IAH,10-12-2020,5,83.27,Heather,Singh,S-26384273
O2378,DFW,BOS,17-01-2021,9,279.03,Robert,Banner,U-49850866
S2869,ATL,PHX,09-01-2021,4,158.43,Jay,Singh,P-64549526
Z2357,MCO,DTW,19-07-2021,10,134.37,Mary,Singh,A-69169562
O2349,MCO,BOS,19-04-2021,1,166.89,Heather,Singh,S-26384273
S2869,SFO,BOS,18-11-2020,1,453.22,Phil,Hawkins,R-68106487
S2869,JFK,FLL,17-09-2021,8,283.1,Russell,Constantine,H-44102824
Z2357,DFW,CLT,11-09-2021,2,276.36,Russell,Constantine,H-44102824
Y2161,SEA,PHX,21-07-2021,4,215.17,Heather,Singh,S-26384273
R2852,LAX,DTW,21-05-2021,1,111.46,Billy,Kohli,J-42970426
F2838,ATL,FLL,05-11-2020,6,261.46,Mary,Singh,A-69169562
O2378,JFK,PHX,13-10-2020,4,347.97,Phil,Hawkins,R-68106487
Y2161,DEN,PHL,06-07-2021,3,111.69,Billy,Kohli,J-42970426
S2869,LAS,MSP,03-12-2020,3,360.55,Phil,Hawkins,R-68106487
C2386,DEN,PHL,30-01-2021,2,401.7,Mary,Singh,A-69169562
Y2161,LAX,IAH,19-07-2021,3,496.24,Robert,Banner,U-49850866
O2349,ORD,PHL,06-07-2021,6,156.9,Phil,Hawkins,R-68106487
C2896,DFW,EWR,06-10-2020,9,239.93,Russell,Constantine,H-44102824
T2366,ATL,MIA,15-06-2021,6,101.03,Mary,Singh,A-69169562
C2888,DEN,DTW,03-01-2021,7,413.56,Jay,Singh,P-64549526
C2750,MCO,FLL,27-05-2021,9,458.89,Phil,Singh,D-61495909
O2349,SFO,IAH,30-06-2021,4,54.81,Phil,Singh,D-61495909
C2888,LAS,DTW,15-08-2021,3,483.1,Robert,Banner,U-49850866
C2386,SFO,PHX,22-02-2021,1,120.67,Heather,Singh,S-26384273
T2335,DFW,PHX,07-10-2020,2,69.4,Mary,Singh,A-69169562
H3059,LAX,CLT,11-01-2021,10,344.65,Phil,Singh,D-61495909
C2896,ATL,IAH,19-08-2021,2,327.48,Mary,Singh,A-69169562
Y2161,DEN,MIA,19-12-2020,4,223.28,Jay,Singh,P-64549526
P2752,JFK,PHL,15-02-2021,3,204.72,Heather,Singh,S-26384273
O2349,JFK,BOS,20-01-2021,9,467.75,Phil,Singh,D-61495909
F2838,SEA,FLL,30-10-2020,3,461.09,Phil,Hawkins,R-68106487
Z2357,JFK,PHX,18-12-2020,7,485.52,Heather,Singh,S-26384273
N2252,ATL,BOS,28-10-2020,1,126.77,Phil,Singh,D-61495909
N2252,DEN,EWR,25-07-2021,6,399.27,Phil,Singh,D-61495909
J2465,DEN,MSP,23-10-2020,1,293,Russell,Constantine,H-44102824
Y2161,ATL,CLT,07-09-2021,2,52.32,Phil,Singh,D-61495909
F2838,DEN,MIA,08-12-2020,1,217.38,Jay,Singh,P-64549526
T2366,ATL,FLL,29-08-2021,10,233.52,Phil,Hawkins,R-68106487
S2869,JFK,PHL,14-01-2021,3,389.26,Heather,Singh,S-26384273
O2349,SEA,IAH,18-10-2020,9,409.85,Russell,Constantine,H-44102824
T2335,DFW,MIA,25-11-2020,7,411.02,Phil,Singh,D-61495909
C2750,LAX,EWR,19-03-2021,1,60.77,Billy,Kohli,J-42970426
R2852,DEN,FLL,10-09-2021,5,121.29,Heather,Singh,S-26384273
